movieId,rating avg,first review,last review,evals
89,3.13982137358,823514048,1426718471,3247
90,3.35747663551,828231347,1355124657,214
92,2.85410334347,825080159,1426346710,2303
93,2.52873855544,824741359,1427646559,1966
94,3.52692307692,825009968,1427144180,4030
95,3.09464350344,824109093,1427538739,22104
96,3.68737060041,825080159,1358455478,483
97,3.99643402955,834826092,1427755640,1963
98,2.48765432099,833424921,1421521249,81
99,3.10537190083,825006690,1425171665,726
100,3.22138517618,824389208,1427066112,4115
101,3.78629595161,827130077,1427671411,4298
102,2.42946787149,823939573,1424562233,1992
103,3.26919682259,825491680,1425171621,1133
104,3.41708065867,824741394,1427743214,17915
105,3.3262993763,823867610,1427490909,9620
106,3.44402985075,830778084,1326636810,134
107,3.21533877039,824741399,1427556509,6376
108,3.092,834137620,1165678225,125
109,2.0625,825080160,1205860390,16
110,4.042533802,824559456,1427755836,53769
111,4.11057554838,824559459,1427722468,24481
112,3.41257359125,825080160,1426654431,11890
113,3.10927456382,827931667,1425171622,1089
114,3.61943319838,832312938,1377809470,247
115,3.40789473684,825080160,1389702027,38
116,3.9373024236,825080160,1422804680,949
117,3.58939873418,825006880,1423437872,1264
118,3.01100352113,826962728,1425171595,1136
119,2.77272727273,830526991,1425171737,264
120,2.88095238095,827953537,1427371370,147
121,3.75328554361,830565100,1404847960,837
122,2.86766975309,828037790,1427218788,3888
123,3.9692507579,826624264,1427756466,2309
124,3.49843260188,828527439,1426523288,319
125,3.75568504832,828007636,1427138904,3518
126,2.31213662791,825359980,1427646981,1376
127,3.25609756098,846068915,1419358514,41
128,3.5,846068991,1339239503,75
129,3.16315789474,841926853,1405350063,190
130,3.11538461538,855002504,1402166250,39
131,3.2912371134,828149118,1397078426,194
132,2.77319830429,827771853,1425927255,2123
133,2.60526315789,831900555,1312582812,19
134,3.65277777778,825080160,1284920292,36
135,2.99801744647,825878741,1427503115,6305
136,3.54901960784,831736701,1249356902,102
137,3.28539823009,828280011,1410651972,226
138,3.28467153285,828332801,1249399945,137
139,3.07317073171,828222421,1245470371,41
140,3.29381036862,826624264,1427065813,5073
141,3.51221616712,826437393,1427755175,22020
142,3.06097560976,828050574,1202237071,41
143,2.14285714286,846069023,1202082758,14
144,3.47713651498,825597497,1427143813,4505
145,3.25077244259,826621076,1427768210,11975
146,2.91206896552,827954583,1424415105,580
147,3.58292860612,826013987,1427521806,4118
148,2.8893557423,827407687,1422817494,357
149,3.69431714024,826319506,1405598948,1091
150,3.8685978609,825789150,1427756604,47777
151,3.53903772987,826013987,1427052930,12616
152,3.1044546851,833481921,1427322813,651
153,2.894727234,825789867,1427651417,32867
154,3.80199335548,826013985,1427467271,3010
155,3.4079153605,827394643,1425171813,1276
156,3.52796151533,832560874,1425160310,1663
157,2.78466872111,825790158,1422780901,2596
158,2.932,825789151,1427744803,12625
159,3.41694843618,826931171,1425171754,2366
160,2.60474440361,826038524,1427698170,14965
161,3.74420179448,825789867,1427765621,23628
162,4.00992493745,827943433,1427465785,5995
163,3.44539487466,826294656,1427744788,14321
164,3.46358511838,827861795,1427136374,4435
165,3.48902474956,825789867,1427739801,33940
166,2.78769230769,832685144,1427655971,650
167,3.16455696203,831726088,1182646758,79
168,3.08469877524,825789867,1427394352,12084
169,2.28365098273,827333819,1427646695,3358
170,3.19758730159,826294657,1427745927,7875
171,3.60301331465,826761519,1418131303,1427
172,2.73260664253,825789867,1427421922,12706
173,2.53828453278,826319344,1427761906,14993
174,2.45597928437,826621076,1427067921,2124
175,3.5076025828,826294657,1427537649,4801
176,3.85463393991,831384539,1423358732,2363
177,2.88591184097,827497762,1422083607,2314
178,3.388,827943434,1353177777,500
179,2.75061025224,825789867,1425171808,1229
180,3.58726190476,827402692,1427556895,8400
181,1.92900188324,826621076,1427663114,2655
182,3.09182209469,828042395,1427065884,697
183,3.36482084691,827887704,1427159408,614
184,3.10365853659,827943434,1387497035,328
185,3.1104273296,825789868,1427602402,24618
186,2.89173052932,825789152,1426654432,11222
187,3.4512195122,834966189,1427323166,943
188,3.34247397918,827933033,1426475489,2498
189,3.00148809524,831432589,1358792984,336
190,3.56614583333,831473325,1423438521,960
191,2.67608173077,829576900,1425795714,1664
192,3.02469135802,831287207,1278444176,81
193,2.234056806,825789152,1427768296,7464
194,3.84967155129,828539257,1427671104,5937
195,3.0894509562,826824386,1426813864,3242
196,2.85027149985,826294657,1427768197,13628
197,3.06818181818,832875830,1426810885,110
198,3.41709504539,828001316,1426937658,9143
199,3.78364116095,828982920,1427665162,1516
200,2.83628318584,828025542,1425171774,339
201,3.02739726027,831287207,1424552831,365
202,2.98329048843,832207583,1424947442,389
203,3.14744888561,825789152,1427039734,5429
204,2.94913017397,825789868,1427035162,8335
205,3.51586715867,829126940,1419284530,1355
206,3.47832369942,828042432,1379227919,1038
207,3.37153675656,827279254,1427768347,5414
208,2.85209720972,826294658,1427745520,27775
209,2.8355704698,830388218,1425677675,745
210,2.88900414938,833264483,1425171691,482
211,3.59585492228,828042394,1386062729,579
212,2.57829977629,827954583,1425171940,447
213,4.03846153846,826038524,1423245184,1872
214,4.04723991507,827407687,1426200108,942
215,3.83891174271,825638400,1427756752,5348
216,3.26020826021,826038524,1427658089,8547
217,2.73027613412,825789152,1420239198,1014
218,3.29343220339,826014283,1427495337,4248
219,3.62480252765,827310248,1427603077,633
220,2.40181818182,829400312,1423314370,275
222,3.53719839142,826013985,1427495088,5968
223,3.86955053809,825638400,1427753829,23695
224,3.44458687799,826013985,1427134049,8581
225,3.28830358553,825638400,1427640538,12662
226,2.83720930233,828305625,1194727324,43
227,3.06875,825638400,1427136118,4640
228,2.68736842105,825810822,1420236121,475
229,3.56280889621,825638400,1423005189,2428
230,3.59115870401,826038524,1427652611,7284
231,2.95247000156,825638400,1427739830,32085
232,4.0356097561,825638400,1427429578,6150
233,3.52372052904,825638400,1427139116,3478
234,2.67971856837,825810822,1424551778,3269
235,3.66365186674,825638400,1427756852,16419
236,3.31534997953,825789151,1427689750,12215
237,3.22454064154,826038524,1427038391,6422
238,3.1690647482,826777218,1424958825,834
239,3.05475141598,827136970,1427745902,3178
240,2.90979689367,827964102,1365541626,837
241,3.03202846975,827310248,1424552998,562
242,3.38661710037,826319343,1422256004,1076
243,2.53075170843,827313546,1425171824,439
244,2.38070175439,827313546,1425171692,285
245,2.97647058824,827964102,1370458561,255
246,4.04289685583,825638400,1427673017,10432
247,3.84045046218,825638400,1427134086,7681
248,3.02562480228,827310248,1427492673,3161
249,3.68212121212,825638400,1427135434,4950
250,2.98542600897,826745191,1427658535,892
251,3.05025773196,828048141,1424552817,388
252,3.22270200516,825638400,1427763576,10074
253,3.49664466048,825638400,1427744868,27568
254,2.89348171701,827410664,1424285843,629
255,2.28769657724,826965796,1419606020,1081
256,2.72821031345,825638400,1427660590,9890
257,3.41288375754,826777219,1427660597,3811
258,2.64678362573,827333819,1427371526,1710
259,3.07565130261,826294657,1426813977,1996
260,4.19067190195,825638400,1427775169,54502
261,3.62891868429,825638400,1427646906,10367
262,3.77602561062,826824386,1427587922,4217
263,3.73164556962,827136971,1422581145,395
264,3.34591194969,828213115,1410197360,159
265,3.9272651357,825610451,1427427121,11975
266,3.49625873477,825638400,1427698254,16171
267,2.87842827004,826794310,1427651870,3792
268,3.30700549451,826013986,1427067604,728
269,3.4775,828012577,1347138801,600
270,3.17376425856,826816194,1421288573,1315
271,3.33054892601,827771853,1425171895,1257
272,3.75174691907,825638400,1426938502,7871
273,3.13503502155,825638400,1426938555,7424
274,2.87129551228,826794310,1425229705,1181
275,2.72474424552,826794311,1427323194,1564
276,2.98626122,825789152,1427052162,5459
277,3.42335886214,826745192,1427763599,9140
278,3.02160760588,826038525,1425171925,1157
279,3.69978632479,827410665,1425171840,936
280,3.72570532915,825638400,1427323277,5104
281,3.67047764228,826038525,1427221442,3936
282,3.42097075296,825638400,1426952183,11249
283,3.07974137931,828021636,1349102606,232
284,2.88888888889,828441964,1191293786,36
285,2.33139534884,828862641,1388552763,86
286,2.04128440367,827994687,1423528553,109
287,3.24468085106,828114621,1425171905,329
288,3.23034731046,825638400,1427653302,23610
289,3.34602130326,825638400,1427060986,3192
290,3.99529935675,825638400,1427217205,4042
291,2.27667682927,827994687,1424552337,656
292,3.41436790368,825789152,1427745141,26246
293,4.05057355449,825638400,1427775376,25804
294,3.17626321974,826014169,1425171838,851
295,2.79744136461,828042431,1381256931,469
296,4.17423116922,825612524,1427770258,67310
297,3.11466165414,828519226,1299856487,266
298,3.50409836066,828633512,1394231963,244
299,3.72886519421,826761519,1425098430,2626
300,3.66669093733,825638400,1427634657,20601
301,3.52771855011,826013987,1421300644,469
302,3.75,825638400,1427158988,1564
303,3.04017278618,825638400,1427764902,6945
304,3.19889502762,825868150,1425171907,724
305,2.70603674541,825638400,1427322808,3429
306,4.08956150028,825638400,1427742334,7252
307,3.99318454164,826038525,1427741964,6676
308,3.91324951644,825638400,1427742337,5170
309,3.63616557734,827943434,1248114205,459
310,2.76734693878,825790158,1427646851,245
311,2.66049382716,829781149,1288780024,81
312,2.62037735849,826294658,1419145631,1325
313,3.02387041773,828042432,1427654675,1173
314,3.8490543162,826013987,1427144216,4124
315,2.90205123612,825612524,1426528382,11164
316,3.35422497563,825638400,1427745433,31799
317,3.14607921893,825789152,1427745082,16183
318,4.44699049964,825638400,1427777121,63366
319,3.78447075209,825612524,1427050390,7180
320,3.24921630094,828520629,1412304864,319
321,3.76193058568,826013987,1427323016,922
322,3.69725385131,826294658,1426730609,2986
324,3.68656716418,827943434,1423991117,469
325,2.64623552124,826294657,1426067923,1036
326,4.08102025506,826013988,1427296108,1333
327,2.8063276994,825810823,1426938572,7159
328,3.15306963329,825638400,1427158786,2427
329,3.32962808665,825638400,1427585301,26404
330,2.80826822917,826038525,1426347062,1536
331,3.28533094812,826319345,1335206843,559
332,2.76091127098,826294658,1426330875,2085
333,3.34847655537,826294658,1427763562,10962
334,3.81929181929,825638400,1427546215,1638
335,3.26322418136,827262502,1415303559,397
336,2.85084745763,827964104,1397964850,295
337,3.75583021084,825638400,1427671595,17881
338,2.99473344798,825868150,1427136135,4652
339,3.50034461963,825789153,1427689518,23214
340,3.37525562372,826745192,1426417164,1467
341,3.59375,827668015,1300934004,400
342,3.50996578272,826294657,1426945843,11690
343,2.64614561028,828025539,1427646667,934
344,2.98234186156,825638400,1427764709,38226
345,3.64958301009,825638400,1427673332,10312
346,3.4291408326,825638400,1426851977,1129
347,3.41212710765,825638400,1424555215,1542
348,3.70073401344,825638400,1426938468,8038
349,3.66030908661,825638400,1427538484,29571
350,3.46740984021,825638400,1427489964,15833
351,3.30474502318,825638400,1427144736,3667
352,3.25986597171,825638400,1426535361,1343
353,3.51358629872,825638400,1427744958,16524
354,3.15763945028,831561296,1425171963,1237
355,2.43349431532,825638400,1427738773,9939
356,4.02900018135,825638400,1427775397,66172
357,3.65110653814,825638400,1427673291,27699
358,3.24945006599,825638400,1426813954,2273
359,3.29241877256,832688183,1379988580,277
360,2.73369823893,825638400,1425172084,2101
361,3.33807330262,825638400,1427604481,4993
362,3.39716869839,825638400,1427371589,7629
363,3.99377916019,825638400,1421034532,643
364,3.77909004642,825638400,1427745039,38991
365,3.17698630137,825638400,1427323934,1825
366,2.95624048706,831583246,1427681088,2628
367,3.17471789204,825638400,1427719520,34384
368,3.41073731098,825638400,1427634681,17062
369,3.31517857143,825638400,1427322801,1120
370,2.95550802889,825638400,1427650363,14261
371,3.25863667981,825638400,1427216944,4313
372,3.25205992509,825638400,1426813604,8010
373,3.78196767791,825638400,1427138945,3527
374,2.4247734139,832686924,1427587895,4965
375,3.27165354331,832885774,1329623298,254
376,3.28160970427,825638400,1426861706,11294
377,3.49320292575,825638400,1427765139,41562
378,3.12702818104,825638400,1424551913,2342
379,2.72358318099,825638400,1427490138,5470
380,3.49114900716,825638400,1427739945,43159
381,3.40426395939,825638400,1427040239,4925
382,3.0356154272,825638400,1427065851,5419
383,3.19532338308,825638400,1427058854,5025
384,2.97600518807,828048139,1419822618,771
385,3.5703125,825638400,1230588289,128
386,2.81932773109,846240863,1427159778,357
387,2.66619115549,831990704,1392901965,701
388,3.55444646098,846109049,1357334599,551
389,3.48756218905,835870757,1346529240,201
390,3.43058968059,825638400,1427428518,814
391,3.15807962529,832688333,1427065936,427
392,3.31272727273,832688407,1394176047,275
393,1.86722195002,835181004,1427219830,2041
394,3.33333333333,835502678,1419497520,132
395,3.07692307692,846069097,1334063098,13
396,2.5,848507457,1389690831,26
397,2.1847826087,849736383,1328217612,92
398,3.38235294118,831019148,1322684191,51
399,2.25,850934143,1073341880,10
400,2.51785714286,831456505,1242337919,28
401,3.23684210526,846671815,1294956390,19
402,2.925,834586325,1415003907,60
403,1.84615384615,855091841,1303812176,13
404,3.2962962963,832685091,1393889116,81
405,2.45005627462,825638400,1427657619,3554
406,3.08333333333,830699222,1394472073,66
407,3.145,825638400,1427656135,1800
408,3.23849693252,825638400,1422120175,652
409,3.02320185615,825638400,1425486276,431
410,2.99207755935,825638400,1427634665,18618
411,2.77433628319,846965985,1427349506,113
412,3.56823711568,825638400,1427143706,4521
413,2.79828009828,827943433,1427067631,6105
414,2.62369942197,825638400,1426475675,865
415,2.8197078023,825638400,1427353809,3217
416,2.70546786922,825638400,1423369532,1774
417,3.51620720994,825638400,1427154086,3301
418,2.70583941606,828012577,1403156080,685
419,2.49295464553,825638400,1427059106,4542
420,2.74986607741,827964101,1427492816,14934
421,3.30835240275,827954583,1427647074,1748
422,3.24114730878,831990312,1427063906,1412
423,3.00802951389,825638400,1425927256,2304
424,2.71428571429,825638400,1423368049,742
425,3.47959183673,833635398,1425172014,882
426,3.11345805673,825638400,1427153450,3314
427,2.54109186968,825638400,1427347215,3407
428,3.81957714983,825638400,1427493927,4919
429,2.36041807148,825638400,1427153291,1483
430,2.32738095238,825638400,1425172314,252
431,3.69505924436,825638400,1427666426,8946
432,2.73547078555,827933032,1427153840,12819
433,2.92391304348,831589656,1425486507,1242
434,3.05733761026,825638400,1427663709,24940
435,2.59355905399,825638400,1427698163,13911
436,2.60734463277,834320566,1425227071,1239
437,2.61607629428,826777218,1425172132,1835
438,2.71204933586,833631724,1425172092,1054
439,2.56603773585,825638400,1421939517,53
440,3.60397989325,825638400,1427765612,19297
441,3.6852520224,825638400,1427764763,8035
442,3.04361719561,825638400,1427681331,18307
443,3.34838160136,827954583,1425704125,587
444,2.42263279446,825638400,1427323880,1299
445,2.88642366614,832688302,1421520429,1893
446,3.89378997868,825638400,1427294766,3752
447,2.5067264574,848712605,1403242335,223
448,3.56123464985,825638400,1426024419,3013
449,3.47368421053,834320475,1425171981,684
450,3.35979103472,832686860,1426813900,2967
451,3.06367924528,825638400,1425172234,636
452,3.56021594684,825638400,1338211093,1204
453,3.11063372718,832686313,1425172269,931
454,3.49538713068,825638400,1427346857,25689
455,2.62344729682,825638400,1427371761,8453
456,3.84156820623,835502727,1427058990,931
457,3.98569008289,825638400,1427744878,49581
458,3.16129032258,825638400,1427561985,1054
459,2.77107887579,825638400,1426814162,1103
460,2.43428258488,825638400,1425172089,913
461,3.34568584071,832399416,1426816378,904
462,2.6157635468,846225193,1425172030,203
463,2.8,825638400,1427348873,410
464,2.92315020641,825638400,1425172317,3149
465,3.26763485477,825638400,1425172225,723
466,2.91450336514,825638400,1427698259,13521
467,3.38326585695,827210650,1326204002,741
468,3.31829318089,825789152,1427134084,7347
469,3.27286942924,825638400,1425172248,1279
470,2.13930885529,825638400,1427348761,463
471,3.66418175364,825638400,1427494960,11268
472,2.88919288646,825638400,1420156647,731
473,2.30718475073,830265484,1427158241,1364
474,3.73250690168,825638400,1427602696,18836
475,3.92530001101,825638400,1427606172,9083
476,3.01528384279,838122545,1346559496,229
477,3.54929422144,825638400,1427143637,4534
478,2.42779783394,825638400,1427323327,277
479,2.92073170732,825638400,1427060551,1230
480,3.66474085238,825638400,1427743889,59715
481,3.33376865672,825638400,1427328079,5360
482,3.43170103093,831996115,1426813924,2716
483,3.79045996593,825638400,1423484477,587
484,2.80042613636,832688213,1425328762,704
485,2.77874346321,825638400,1427660747,13577
486,2.68023255814,825638400,1423675178,602
487,2.61951219512,825638400,1425172168,615
488,3.40789473684,825638400,1425220872,532
489,2.76863456464,825638400,1427422583,3032
490,3.35529595016,825638400,1427155759,3210
491,3.4144218435,825638400,1427039831,5457
492,3.65243902439,825638400,1426728883,3116
493,3.61354420114,825638400,1427663098,3699
494,3.3614438064,827421403,1427768199,12190
495,3.45022970904,827070927,1427300240,653
496,3.28934624697,829334281,1415857854,413
497,3.89418882792,825638400,1427763494,14214
498,2.80291005291,825638400,1425172265,378
499,2.76361386139,825638400,1425172258,404
500,3.38626715515,825638400,1427719519,34392
501,3.83131259884,825638400,1427526683,1897
502,2.2840472268,831583322,1427587945,3642
503,3.1,847287487,1424681903,140
504,2.97183098592,833825391,1425172120,1136
505,2.53789636504,831801125,1427371662,1293
506,3.48622486969,825638400,1425172690,1343
507,3.5105165481,825638400,1426813854,3233
508,3.81499820412,825638400,1427744928,19489
509,3.68994609796,825638400,1427539039,17068
510,2.74288964733,825638400,1427065989,879
511,3.14714714715,825638400,1426814063,1665
512,2.91888619855,835410051,1423444132,1239
513,2.93618881119,831046277,1425927686,572
514,3.45973082675,825638400,1427136050,4681
515,3.90502767095,825638400,1427490047,10661
516,3.08816671524,832686293,1427150048,3431
517,3.13376811594,825638400,1427149885,3450
518,2.69435351882,832845276,1425486515,1222
519,2.1969035744,825638400,1427040301,4812
520,3.04016898677,825638400,1427764727,14439
521,3.32654462243,825638400,1422032993,2185
522,3.55379746835,825638400,1423838051,1264
523,3.65010799136,825638400,1425172239,926
524,3.53813892529,825638400,1427353613,7630
525,3.38081395349,825638400,1423441821,172
526,3.18076923077,825638400,1305293064,130
527,4.31017501099,825638400,1427777203,50054
528,2.78751369113,825638400,1425677650,913
529,3.85075785245,825638400,1427599508,10952
530,3.109375,846069097,1267169623,32
531,3.53908030567,825638400,1427599287,7459
532,3.05713806971,832066666,1427039121,5968
533,2.93311772316,832590127,1427144473,3865
534,3.89340727049,825638400,1427135503,4869
535,3.77788737446,825638400,1427228747,5576
536,3.27964959569,832688278,1425172038,742
537,3.16146895949,825638400,1427149959,3431
538,3.71044893158,825638400,1427134614,5101
539,3.5184169415,825638400,1427689540,28805
540,2.71677119158,825638400,1427156442,4943
541,4.13370569351,825638400,1427775555,30526
542,2.86436551131,825638400,1426813812,3491
543,3.23635406544,832590426,1427152102,12348
544,2.92781365314,825638400,1427346549,2168
545,2.58,825638400,1135572016,50
546,2.0803925099,825638400,1427336041,5554
547,2.81908302354,837846876,1425172134,807
548,2.91399929652,825638400,1426286342,2843
549,3.89137931034,831633198,1422939025,1450
550,3.08197450341,831596362,1426813838,3373
551,3.73184943196,825638400,1427755798,20509
552,3.21630106193,825638400,1427539287,12901
553,3.69749950518,825638400,1427492821,15157
554,3.06976744186,827515571,1382214738,516
555,3.80836588542,825638400,1427739354,15360
556,3.97579983593,825638400,1422741660,1219
558,2.76260504202,836065143,1426475600,1428
559,2.89361702128,853003249,1427350079,47
560,3.0641025641,855092307,1146638547,39
561,3.46860986547,831722549,1356845725,223
562,3.78538002259,832569163,1427135056,6197
563,3.4283625731,825638400,1424414838,342
564,2.34451219512,832673105,1425172125,328
565,3.18558951965,841118332,1426139325,687
566,2.79333333333,839767418,1425172446,150
567,3.34027777778,841329174,1422679318,360
568,3.57712082262,830087131,1320006727,389
569,2.94351464435,832688377,1425172086,1673
570,3.47272727273,846068915,1422392164,220
571,3.6157635468,831670814,1425172192,203
572,2.71428571429,851299451,1221163913,35
573,3.43658536585,825638400,1302455141,205
574,3.30827338129,825638400,1425495270,1390
575,2.99392871132,831557435,1427647067,2553
576,2.48,830087131,1221163964,25
577,2.83035714286,844677751,1424797578,616
579,2.97368421053,825638400,1323505974,38
580,3.07644991213,837892312,1424454565,569
581,3.99017525226,826760834,1422741803,1883
582,3.37786259542,844001490,1382224523,131
583,3.50996015936,825638400,1421866994,251
584,3.03703703704,841329286,1202082934,27
585,2.66215381448,830864835,1427587772,9713
586,3.08665514322,825638400,1427739163,28348
587,3.44385851872,832686330,1427576449,29488
588,3.68087089527,826538889,1427739807,41842
589,3.93195390858,825638400,1427775382,52244
590,3.72846543612,825638400,1427739764,44208
591,2.01666666667,846079848,1203051001,30
592,3.40236461545,825638400,1427739804,46054
593,4.17705650958,825638400,1427775392,63299
594,3.61049195092,825638400,1427667204,17766
595,3.67330240765,827949133,1427755830,35138
596,3.49968705993,825638400,1427658617,12782
597,3.42042772861,825638400,1427756092,33900
598,3.57407407407,846068796,1423314493,135
599,4.00472589792,825638400,1427736121,3174
600,3.0,836325125,1426347237,305
601,3.3982300885,834494288,1299170809,113
602,4.01029411765,846068815,1422937252,340
603,2.96838602329,834564990,1425171900,601
604,1.91666666667,855002479,1091174012,6
605,3.29534746761,837413351,1427061244,3396
606,2.57298546896,831609571,1424552026,1514
607,2.58333333333,835984966,1234730863,18
608,4.11235903124,826465913,1427755556,43272
609,3.00205761317,826962728,1427371374,2430
610,3.37973231358,827421403,1427024483,7845
611,2.51273344652,826482010,1427158893,1767
612,2.71690490988,831476215,1427655003,1609
613,3.62839506173,828167415,1427646360,2430
614,3.12883435583,831432488,1282540140,163
615,3.85635792779,830101667,1414162635,637
616,3.37626710593,829994729,1427755988,7892
617,3.60209923664,828871489,1427386162,524
618,2.76527777778,826963401,1425171696,360
619,2.59663865546,826962728,1425171591,714
620,3.41428571429,830056660,1315756274,35
621,3.60757575758,827136571,1376716460,330
623,3.08571428571,831900058,1230225229,35
624,2.67021276596,829265623,1296814538,47
625,3.26,828003352,1422674491,25
626,2.87876386688,829492422,1373701057,631
627,3.54773595199,828814756,1427592939,1833
628,3.75852806876,828280221,1427427501,11169
629,3.10416666667,829842373,1288815877,24
630,3.33408071749,829492069,1380658274,223
631,2.72731418149,828129003,1427656492,2193
632,3.91812865497,828550159,1427551750,342
633,3.37351190476,828586008,1397506029,336
634,2.32035928144,831900859,1405985410,334
635,3.64545454545,828550159,1425171581,1100
636,2.9,831289085,1241787041,35
637,2.83845622518,828221172,1427152099,5791
638,3.28485370052,827911393,1427323254,581
639,2.92240627724,828375569,1414675814,1147
640,2.97050382653,828007636,1425927217,3136
641,2.4625,828909426,1388750831,80
642,1.95454545455,831900859,1202082720,11
643,2.21739130435,830101518,1202082903,23
644,2.14285714286,831285518,1202082838,14
645,3.62582781457,829123790,1420501499,302
647,3.54941087039,829842373,1427556469,7893
648,3.38859859402,832219534,1427764738,37127
649,3.73722627737,831900555,1427322768,137
650,3.46564327485,829255263,1424477362,1368
651,2.54545454545,830060950,1321302522,44
652,3.03289473684,831456462,1328338132,76
653,3.21684751973,832055304,1427646309,14192
654,2.79411764706,831900786,1312582862,17
655,2.22222222222,830057236,1245468931,18
656,2.89232053422,827180827,1427646311,1198
657,2.51388888889,829738044,1423314695,36
658,3.0,827180827,1165466642,49
659,3.69861431871,835391568,1426211099,433
660,3.025,829730746,1425171465,120
661,3.31491982792,828803154,1427644344,10228
662,3.24803008596,829646604,1427154658,2792
663,3.36143672979,828889588,1426813836,3327
664,3.05124223602,828718107,1425171562,322
665,3.96472125436,828586008,1427070985,1148
666,3.46951219512,827986994,1412279269,164
667,2.53817153629,828011810,1425171614,1061
668,4.13994743758,827941673,1427526094,761
670,4.12483660131,828539355,1427526477,765
671,3.67693758843,829327904,1427122011,6361
672,2.48148148148,827941673,1219762664,27
673,2.7134213976,828164885,1427744842,9917
674,2.96987218503,831900953,1427742127,3286
675,2.14285714286,831117599,1175649233,28
676,2.55357142857,829400316,1304195964,28
678,4.09338812103,831170748,1427605360,2677
679,3.36082474227,829335073,1217885816,97
680,3.55776173285,830184558,1427730588,1108
681,3.58083832335,830160865,1411678397,334
682,3.1953125,831899475,1377245244,64
683,2.67142857143,831456462,1343551356,35
684,2.54761904762,831117650,1173692265,21
685,3.53451492537,831039328,1397072183,536
687,2.995,828000301,1379947006,100
688,2.59989875127,827930031,1425794257,2963
690,3.31707317073,828535037,1418788330,82
691,3.05546075085,828050573,1427059287,1172
